Meta data
Physical channel,Start Time,Sample Interval,Sample Count
Channel 0 (PXI1Slot5/0),-0.263392570007744,0.00001113,100000
Channel 1 (PXI1Slot5/1),-0.263392570007744,0.00001113,100000

Data
Channel 0 (PXI1Slot5/0),Channel 1 (PXI1Slot5/1)
-0.0107713378965855,-0.00463047361699864
-0.0100891492911614,-0.00326245214091614
-0.0114535265020095,-0.00463047361699864
-0.0114535265020095,-0.00189443066483364
-0.0135000923182815,-0.0066825058311224
-0.0080425834748894,-0.00463047361699864
-0.0114535265020095,-0.00599849509308115
-0.0128179037128575,-0.00121041992679238
-0.00940696068573743,-0.00257844140287489
-0.0100891492911614,-0.0080505273072049
-0.0148644695291296,-0.0080505273072049
-0.0121357151074335,0.00357765523949638
-0.00940696068573743,0.000841612287331372
-0.0114535265020095,0.000157601549290121
-0.00872477208031341,-0.00189443066483364
-0.0148644695291296,0.000841612287331372
-0.0107713378965855,-0.00326245214091614
-0.0080425834748894,-0.00121041992679238
-0.00872477208031341,-0.000526409188751131
-0.0080425834748894,0.000841612287331372
-0.0135000923182815,-0.00189443066483364
-0.0107713378965855,-0.00941854878328741
-0.0135000923182815,-0.00326245214091614
-0.0114535265020095,-0.00463047361699864
-0.0107713378965855,-0.00394646287895739
-0.0141822809237055,-0.00326245214091614
-0.0135000923182815,-0.00394646287895739
-0.0107713378965855,-0.0101025595213287
-0.00940696068573743,-0.00736651656916365
-0.0107713378965855,-0.00736651656916365
-0.00940696068573743,-0.00531448435503989
-0.0141822809237055,-0.00531448435503989
-0.0107713378965855,-0.00394646287895739
-0.0039494518423453,-0.0080505273072049
-0.0100891492911614,0.000157601549290121
-0.0107713378965855,-0.00121041992679238
-0.0128179037128575,-0.00326245214091614
-0.0114535265020095,-0.0066825058311224
-0.0114535265020095,-0.00326245214091614
-0.0155466581345536,-0.0080505273072049
-0.0107713378965855,-0.0066825058311224
-0.00667820626404136,-0.00121041992679238
-0.00872477208031341,-0.0066825058311224
-0.0080425834748894,-0.00394646287895739
-0.0141822809237055,-0.00257844140287489
-0.0100891492911614,-0.00463047361699864
-0.0107713378965855,-0.00463047361699864
-0.00872477208031341,-0.0080505273072049
-0.0107713378965855,-0.000526409188751131
-0.0100891492911614,-0.0080505273072049
-0.0114535265020095,-0.00121041992679238
-0.0128179037128575,-0.000526409188751131
-0.00463164044776931,-0.00189443066483364
-0.0162288467399776,-0.0080505273072049
-0.0107713378965855,-0.0066825058311224
-0.0141822809237055,-0.00531448435503989
-0.0107713378965855,-0.00531448435503989
-0.0100891492911614,-0.00531448435503989
-0.0107713378965855,-0.00599849509308115
-0.0121357151074335,-0.00463047361699864
-0.0128179037128575,-0.00599849509308115
-0.0148644695291296,-0.0080505273072049
-0.0114535265020095,-0.00531448435503989
-0.0114535265020095,-0.00189443066483364
-0.0135000923182815,-0.00463047361699864
-0.0114535265020095,-0.00463047361699864
-0.0141822809237055,-0.00463047361699864
-0.0114535265020095,0.000841612287331372
-0.0080425834748894,-0.00394646287895739
-0.0128179037128575,-0.00394646287895739
-0.0100891492911614,-0.00531448435503989
-0.0080425834748894,-0.00736651656916365
-0.0100891492911614,-0.00531448435503989
-0.0080425834748894,-0.00257844140287489
-0.0121357151074335,-0.00326245214091614
-0.0162288467399776,-0.00599849509308115
-0.0114535265020095,-0.00394646287895739
-0.0100891492911614,-0.0080505273072049
-0.0100891492911614,-0.00189443066483364
-0.0155466581345536,-0.00326245214091614
-0.0121357151074335,-0.00394646287895739
-0.0100891492911614,-0.00394646287895739
-0.0100891492911614,-0.000526409188751131
-0.0080425834748894,-0.00463047361699864
-0.0148644695291296,-0.00257844140287489
-0.0128179037128575,-0.00394646287895739
-0.0107713378965855,-0.000526409188751131
-0.0114535265020095,-0.00257844140287489
-0.0162288467399776,-0.00257844140287489
-0.0107713378965855,-0.0080505273072049
-0.0121357151074335,0.00357765523949638
-0.0107713378965855,-0.00531448435503989
-0.0114535265020095,-0.00736651656916365
-0.0141822809237055,-0.000526409188751131
-0.0100891492911614,-0.00189443066483364
-0.0114535265020095,-0.00463047361699864
-0.0080425834748894,-0.00531448435503989
-0.0121357151074335,-0.00189443066483364
-0.0114535265020095,-0.00257844140287489
-0.0107713378965855,0.00152562302537262
-0.0080425834748894,-0.00326245214091614
-0.0107713378965855,-0.00394646287895739
-0.0121357151074335,-0.00189443066483364
-0.00872477208031341,-0.00257844140287489
-0.0135000923182815,-0.00941854878328741
-0.0141822809237055,-0.00326245214091614
-0.0114535265020095,-0.00463047361699864
-0.0100891492911614,-0.00463047361699864
-0.0155466581345536,-0.00257844140287489
-0.0114535265020095,-0.00189443066483364
-0.0148644695291296,-0.00394646287895739
-0.0175932239508256,-0.00736651656916365
-0.0128179037128575,-0.00121041992679238
-0.0107713378965855,-0.00189443066483364
-0.0107713378965855,-0.00736651656916365
-0.0107713378965855,-0.00599849509308115
-0.00940696068573743,-0.000526409188751131
-0.0107713378965855,-0.00121041992679238
-0.0121357151074335,-0.000526409188751131
-0.0135000923182815,-0.00189443066483364
-0.0080425834748894,-0.00189443066483364
-0.0121357151074335,-0.00326245214091614
-0.0121357151074335,-0.0066825058311224
-0.0135000923182815,0.000157601549290121
-0.00872477208031341,-0.00463047361699864
-0.00940696068573743,-0.0066825058311224
-0.0135000923182815,0.00220963376341388
-0.0107713378965855,-0.0121545917354524
-0.0121357151074335,-0.00463047361699864
-0.00940696068573743,-0.00189443066483364
-0.0169110353454016,-0.00121041992679238
-0.00872477208031341,-0.00326245214091614
-0.0080425834748894,-0.00463047361699864
-0.0135000923182815,-0.00121041992679238
-0.0135000923182815,-0.00394646287895739
-0.00940696068573743,-0.00326245214091614
-0.0114535265020095,-0.00394646287895739
-0.00667820626404136,-0.00394646287895739
-0.0100891492911614,-0.00394646287895739
-0.0148644695291296,-0.00121041992679238
-0.00736039486946538,-0.00736651656916365
-0.0141822809237055,-0.00394646287895739
-0.00872477208031341,-0.00121041992679238
-0.0162288467399776,-0.0066825058311224
-0.0121357151074335,0.00357765523949638
-0.0148644695291296,-0.00121041992679238
-0.0121357151074335,-0.00463047361699864
-0.00940696068573743,-0.00531448435503989
-0.00872477208031341,-0.00121041992679238
-0.0121357151074335,-0.00326245214091614
-0.0080425834748894,-0.00463047361699864
-0.0155466581345536,-0.00736651656916365
-0.00940696068573743,-0.00189443066483364
-0.00940696068573743,-0.00189443066483364
-0.0114535265020095,-0.0066825058311224
-0.0128179037128575,-0.00463047361699864
-0.00872477208031341,-0.00189443066483364
-0.0114535265020095,-0.00736651656916365
-0.0114535265020095,-0.00531448435503989
-0.0128179037128575,-0.00326245214091614
-0.0148644695291296,-0.00736651656916365
-0.0114535265020095,-0.00121041992679238
-0.0107713378965855,-0.00394646287895739
-0.0121357151074335,-0.00257844140287489
-0.0100891492911614,-0.00326245214091614
-0.0135000923182815,0.00152562302537262
-0.0114535265020095,-0.00189443066483364
-0.0114535265020095,-0.00463047361699864
-0.0100891492911614,-0.00394646287895739
-0.0114535265020095,-0.00257844140287489
-0.0107713378965855,-0.0066825058311224
-0.0107713378965855,-0.00121041992679238
-0.0100891492911614,-0.00736651656916365
-0.0128179037128575,-0.00463047361699864
-0.0114535265020095,-0.00394646287895739
-0.0141822809237055,-0.00121041992679238
-0.00872477208031341,-0.00189443066483364
-0.0107713378965855,-0.0066825058311224
-0.0135000923182815,-0.00394646287895739
-0.0114535265020095,-0.000526409188751131
-0.0107713378965855,-0.00463047361699864
-0.0114535265020095,-0.00463047361699864
-0.0121357151074335,-0.00121041992679238
-0.0107713378965855,-0.00394646287895739
-0.00940696068573743,-0.00463047361699864
-0.0135000923182815,0.000157601549290121
-0.00940696068573743,-0.0066825058311224
-0.0121357151074335,-0.00121041992679238
-0.0100891492911614,-0.00326245214091614
-0.0100891492911614,-0.00463047361699864
-0.0114535265020095,-0.00463047361699864
-0.0128179037128575,0.000841612287331372
-0.0100891492911614,-0.00599849509308115
-0.0114535265020095,-0.000526409188751131
-0.0121357151074335,-0.00326245214091614
-0.00872477208031341,-0.00599849509308115
-0.0100891492911614,0.00152562302537262
-0.0121357151074335,-0.00394646287895739
-0.0128179037128575,-0.00463047361699864
-0.0121357151074335,0.000841612287331372
-0.0128179037128575,-0.00463047361699864
-0.0128179037128575,-0.00394646287895739
-0.0175932239508256,-0.00394646287895739
-0.0100891492911614,-0.00531448435503989
-0.00872477208031341,-0.00394646287895739
-0.0121357151074335,0.000841612287331372
-0.0107713378965855,-0.00394646287895739
-0.00872477208031341,-0.00463047361699864
-0.0114535265020095,-0.00257844140287489
-0.0135000923182815,-0.00394646287895739
-0.00736039486946538,-0.00121041992679238
-0.0114535265020095,-0.0066825058311224
-0.0148644695291296,-0.00531448435503989
-0.0141822809237055,-0.00599849509308115
-0.00872477208031341,-0.00394646287895739
-0.0121357151074335,-0.000526409188751131
-0.0121357151074335,-0.00121041992679238
-0.0128179037128575,-0.00121041992679238
-0.00940696068573743,-0.00531448435503989
-0.0100891492911614,-0.00326245214091614
-0.00872477208031341,-0.00599849509308115
-0.0128179037128575,-0.00531448435503989
-0.00872477208031341,-0.00394646287895739
-0.0148644695291296,-0.00736651656916365
-0.00872477208031341,-0.00394646287895739
-0.0121357151074335,-0.00736651656916365
-0.0141822809237055,-0.00326245214091614
-0.0135000923182815,-0.00736651656916365
-0.00872477208031341,-0.000526409188751131
-0.0100891492911614,-0.00326245214091614
-0.00872477208031341,-0.00531448435503989
-0.0128179037128575,-0.00257844140287489
-0.00599601765861735,0.000841612287331372
-0.0114535265020095,-0.00394646287895739
-0.0114535265020095,-0.00394646287895739
-0.0128179037128575,-0.00394646287895739
-0.0121357151074335,-0.00326245214091614
-0.0107713378965855,-0.00189443066483364
-0.0155466581345536,-0.00121041992679238
-0.0121357151074335,-0.00599849509308115
-0.0155466581345536,-0.00189443066483364
-0.0100891492911614,-0.00121041992679238
-0.00940696068573743,-0.00599849509308115
-0.0114535265020095,-0.00599849509308115
-0.0114535265020095,-0.00531448435503989
-0.0100891492911614,-0.00599849509308115
-0.00872477208031341,-0.00257844140287489
-0.0107713378965855,-0.00599849509308115
-0.0162288467399776,-0.00463047361699864
-0.0080425834748894,-0.00531448435503989
-0.0128179037128575,-0.00394646287895739
-0.0100891492911614,-0.00257844140287489
-0.0107713378965855,0.000841612287331372
-0.0128179037128575,-0.00121041992679238
-0.0107713378965855,-0.00531448435503989
-0.00872477208031341,-0.00394646287895739
-0.0100891492911614,-0.00326245214091614
-0.0107713378965855,-0.00257844140287489
-0.0141822809237055,-0.00189443066483364
-0.0162288467399776,-0.00463047361699864
-0.0114535265020095,-0.00189443066483364
-0.00940696068573743,-0.00599849509308115
-0.00940696068573743,-0.00736651656916365
-0.00872477208031341,-0.00189443066483364
-0.0121357151074335,-0.00257844140287489
-0.0121357151074335,-0.00599849509308115
-0.00736039486946538,-0.00257844140287489
-0.0107713378965855,-0.00599849509308115
-0.0107713378965855,-0.00463047361699864
-0.0121357151074335,-0.00394646287895739
-0.0107713378965855,-0.00189443066483364
-0.0107713378965855,-0.00326245214091614
-0.0114535265020095,-0.00326245214091614
-0.0128179037128575,-0.0080505273072049
-0.0107713378965855,-0.00326245214091614
-0.0107713378965855,-0.00463047361699864
-0.00872477208031341,-0.00257844140287489
-0.00667820626404136,-0.0066825058311224
-0.00736039486946538,-0.00736651656916365
-0.0121357151074335,-0.00326245214091614
-0.0107713378965855,-0.00257844140287489
-0.0114535265020095,-0.00257844140287489
-0.0141822809237055,-0.00463047361699864
-0.0080425834748894,-0.00326245214091614
-0.00667820626404136,-0.00394646287895739
-0.0121357151074335,-0.00736651656916365
-0.0080425834748894,-0.00463047361699864
-0.0135000923182815,-0.00394646287895739
-0.00872477208031341,-0.00599849509308115
-0.0121357151074335,-0.00736651656916365
-0.0121357151074335,-0.000526409188751131
-0.0114535265020095,-0.00463047361699864
-0.0135000923182815,-0.00326245214091614
-0.0135000923182815,0.000841612287331372
-0.0141822809237055,-0.00189443066483364
-0.0114535265020095,-0.000526409188751131
-0.0155466581345536,-0.00326245214091614
-0.0114535265020095,-0.00463047361699864
-0.00872477208031341,0.000157601549290121
-0.0100891492911614,-0.00189443066483364
-0.0148644695291296,-0.00121041992679238
-0.00872477208031341,-0.00189443066483364
-0.0107713378965855,-0.00257844140287489
-0.00667820626404136,0.00152562302537262
-0.0135000923182815,0.000841612287331372
-0.00667820626404136,-0.00531448435503989
-0.0155466581345536,-0.0101025595213287
-0.00531382905319333,-0.00531448435503989
-0.0107713378965855,-0.000526409188751131
-0.00940696068573743,-0.00189443066483364
-0.0100891492911614,-0.00189443066483364
-0.0100891492911614,-0.00326245214091614
-0.0128179037128575,-0.00257844140287489
-0.0080425834748894,-0.00531448435503989
-0.0100891492911614,-0.00873453804524615
-0.0114535265020095,-0.00121041992679238
-0.0107713378965855,-0.00257844140287489
-0.0114535265020095,-0.00121041992679238
-0.00940696068573743,-0.00599849509308115
-0.0080425834748894,-0.00121041992679238
-0.0080425834748894,-0.00531448435503989
-0.0107713378965855,-0.00394646287895739
-0.00940696068573743,-0.00326245214091614
-0.0107713378965855,-0.00736651656916365
-0.0135000923182815,-0.00257844140287489
-0.0100891492911614,-0.00394646287895739
-0.0141822809237055,-0.00599849509308115
-0.0121357151074335,-0.00394646287895739
-0.00872477208031341,-0.00599849509308115
-0.0100891492911614,-0.00463047361699864
-0.0135000923182815,-0.00394646287895739
-0.0128179037128575,-0.00394646287895739
-0.0175932239508256,-0.00394646287895739
-0.00736039486946538,-0.00463047361699864
-0.00940696068573743,-0.00394646287895739
-0.0107713378965855,-0.00257844140287489
-0.0114535265020095,-0.00326245214091614
-0.0114535265020095,-0.00189443066483364
-0.0107713378965855,-0.000526409188751131
-0.0100891492911614,-0.0066825058311224
-0.0100891492911614,-0.00941854878328741
-0.00940696068573743,-0.00326245214091614
-0.0114535265020095,-0.00531448435503989
-0.0080425834748894,-0.00394646287895739
-0.0107713378965855,-0.00599849509308115
-0.0107713378965855,-0.00463047361699864
-0.0100891492911614,0.000841612287331372
-0.0114535265020095,-0.00326245214091614
-0.0114535265020095,-0.00326245214091614
-0.0107713378965855,-0.0066825058311224
-0.0128179037128575,-0.00941854878328741
-0.0107713378965855,-0.00257844140287489
-0.0039494518423453,-0.00463047361699864
-0.0162288467399776,-0.00463047361699864
-0.0100891492911614,0.000157601549290121
-0.0162288467399776,-0.00121041992679238
-0.0135000923182815,-0.00463047361699864
-0.0135000923182815,-0.00394646287895739
-0.00940696068573743,-0.00326245214091614
-0.0080425834748894,-0.00599849509308115
-0.00940696068573743,-0.00189443066483364
-0.00940696068573743,-0.00394646287895739
-0.0107713378965855,-0.0080505273072049
-0.0100891492911614,-0.00463047361699864
-0.00940696068573743,-0.00463047361699864
-0.0128179037128575,-0.00463047361699864
-0.0100891492911614,-0.00531448435503989
-0.0114535265020095,-0.00326245214091614
-0.0114535265020095,-0.00394646287895739
-0.00872477208031341,-0.00121041992679238
-0.00667820626404136,-0.00736651656916365
-0.00122069742064923,-0.000526409188751131
-0.0121357151074335,-0.00394646287895739
-0.0114535265020095,-0.00257844140287489
-0.00872477208031341,-0.00599849509308115
-0.00667820626404136,-0.00257844140287489
-0.0080425834748894,-0.00257844140287489
-0.0080425834748894,-0.00531448435503989
-0.0107713378965855,-0.00599849509308115
-0.00872477208031341,0.00152562302537262
-0.0135000923182815,-0.00463047361699864
-0.0107713378965855,-0.00121041992679238
-0.0114535265020095,-0.000526409188751131
-0.0128179037128575,-0.00394646287895739
-0.0107713378965855,-0.00257844140287489
-0.0114535265020095,-0.00463047361699864
-0.00940696068573743,0.00220963376341388
-0.0148644695291296,-0.00463047361699864
-0.00940696068573743,-0.00189443066483364
-0.0121357151074335,-0.000526409188751131
-0.000538508815225214,-0.00257844140287489
-0.0107713378965855,-0.00189443066483364
-0.0100891492911614,-0.00121041992679238
-0.0100891492911614,-0.00463047361699864
-0.0107713378965855,-0.00394646287895739
-0.0128179037128575,0.000841612287331372
-0.00940696068573743,-0.00189443066483364
-0.0107713378965855,-0.00326245214091614
-0.0135000923182815,-0.00121041992679238
-0.0121357151074335,-0.00394646287895739
-0.00872477208031341,-0.00326245214091614
-0.00667820626404136,-0.000526409188751131
-0.0107713378965855,-0.00326245214091614
-0.0107713378965855,-0.00394646287895739
-0.0135000923182815,-0.00599849509308115
-0.00940696068573743,-0.00189443066483364
-0.00940696068573743,-0.0080505273072049
-0.0100891492911614,-0.000526409188751131
-0.0121357151074335,0.000157601549290121
-0.00463164044776931,0.00357765523949638
-0.0141822809237055,-0.00394646287895739
-0.0107713378965855,0.000157601549290121
-0.0100891492911614,-0.00531448435503989
-0.0107713378965855,-0.00121041992679238
-0.0114535265020095,-0.00189443066483364
-0.0100891492911614,-0.00463047361699864
-0.00940696068573743,-0.00121041992679238
-0.0155466581345536,-0.00189443066483364
-0.00940696068573743,-0.00189443066483364
-0.0141822809237055,-0.00463047361699864
-0.0080425834748894,-0.00326245214091614
-0.0128179037128575,-0.00531448435503989
-0.00667820626404136,-0.00326245214091614
-0.0100891492911614,0.00220963376341388
-0.0155466581345536,-0.00121041992679238
-0.0155466581345536,-0.00189443066483364
-0.0128179037128575,-0.00121041992679238
-0.0080425834748894,-0.00463047361699864
-0.0135000923182815,-0.00121041992679238
-0.0155466581345536,-0.00394646287895739
-0.0114535265020095,-0.00326245214091614
-0.0121357151074335,-0.00463047361699864
-0.0100891492911614,-0.00599849509308115
-0.00872477208031341,-0.00189443066483364
-0.0121357151074335,-0.00326245214091614
-0.0114535265020095,-0.00189443066483364
-0.00872477208031341,-0.00326245214091614
-0.0107713378965855,-0.00189443066483364
-0.0100891492911614,-0.00599849509308115
-0.00531382905319333,-0.00599849509308115
-0.0141822809237055,-0.00121041992679238
-0.00599601765861735,-0.0066825058311224
-0.0121357151074335,-0.00189443066483364
-0.0114535265020095,-0.00394646287895739
-0.0135000923182815,-0.00599849509308115
-0.0135000923182815,-0.00257844140287489
-0.0114535265020095,-0.00463047361699864
-0.0121357151074335,-0.00531448435503989
-0.00940696068573743,-0.00326245214091614
-0.0148644695291296,-0.00121041992679238
-0.0100891492911614,-0.00531448435503989
-0.0100891492911614,-0.00599849509308115
-0.0114535265020095,-0.00599849509308115
-0.00940696068573743,-0.00394646287895739
-0.0121357151074335,-0.00189443066483364
-0.0107713378965855,-0.0066825058311224
-0.0100891492911614,-0.00736651656916365
-0.00667820626404136,-0.00531448435503989
-0.0114535265020095,-0.00189443066483364
-0.0100891492911614,-0.00394646287895739
-0.0128179037128575,-0.00326245214091614
-0.0135000923182815,-0.0066825058311224
-0.0114535265020095,-0.00257844140287489
-0.0080425834748894,-0.00257844140287489
-0.00531382905319333,-0.00463047361699864
-0.0141822809237055,-0.00189443066483364
-0.0128179037128575,-0.00189443066483364
-0.0080425834748894,-0.00257844140287489
-0.0080425834748894,-0.000526409188751131
-0.00736039486946538,-0.00121041992679238
-0.0128179037128575,-0.00394646287895739
-0.0121357151074335,-0.00121041992679238
-0.00940696068573743,-0.00121041992679238
-0.00736039486946538,-0.00531448435503989
-0.0100891492911614,-0.00257844140287489
-0.0100891492911614,-0.00326245214091614
-0.0121357151074335,-0.00257844140287489
-0.0100891492911614,-0.00326245214091614
-0.00872477208031341,-0.00394646287895739
-0.0080425834748894,-0.00531448435503989
-0.00940696068573743,-0.00736651656916365
-0.0114535265020095,-0.00463047361699864
-0.0107713378965855,-0.00121041992679238
-0.0114535265020095,-0.00463047361699864
-0.0107713378965855,-0.00599849509308115
-0.0135000923182815,-0.00599849509308115
-0.0141822809237055,0.00152562302537262
-0.0155466581345536,-0.00326245214091614
-0.00872477208031341,-0.00463047361699864
-0.0107713378965855,-0.00257844140287489
-0.0107713378965855,-0.00189443066483364
-0.00940696068573743,-0.00394646287895739
-0.0100891492911614,-0.000526409188751131
-0.0114535265020095,-0.00189443066483364
-0.0107713378965855,-0.00394646287895739
-0.00940696068573743,-0.00599849509308115
-0.0080425834748894,-0.000526409188751131
-0.0155466581345536,0.000157601549290121
-0.0100891492911614,-0.00463047361699864
-0.00872477208031341,-0.0066825058311224
-0.0080425834748894,-0.00531448435503989
-0.0080425834748894,-0.00531448435503989
-0.0128179037128575,-0.00394646287895739
-0.0128179037128575,-0.00531448435503989
-0.0141822809237055,-0.00531448435503989
-0.0107713378965855,0.000841612287331372
-0.0080425834748894,-0.000526409188751131
-0.00736039486946538,-0.00257844140287489
-0.00599601765861735,-0.00326245214091614
-0.00736039486946538,-0.0080505273072049
-0.0135000923182815,0.00357765523949638
-0.0121357151074335,-0.00531448435503989
-0.00940696068573743,-0.00121041992679238
-0.00940696068573743,-0.00189443066483364
-0.0107713378965855,-0.000526409188751131
-0.0135000923182815,-0.00326245214091614
-0.0107713378965855,-0.00326245214091614
-0.0128179037128575,-0.00257844140287489
-0.00872477208031341,-0.00257844140287489
-0.00872477208031341,-0.00189443066483364
-0.00667820626404136,-0.00394646287895739
-0.0148644695291296,0.00220963376341388
-0.00531382905319333,-0.00394646287895739
-0.0107713378965855,-0.00463047361699864
-0.00736039486946538,-0.00189443066483364
-0.0080425834748894,-0.00599849509308115
-0.0121357151074335,-0.00326245214091614
-0.0100891492911614,0.000841612287331372
-0.0155466581345536,-0.00463047361699864
-0.0100891492911614,-0.00326245214091614
-0.0100891492911614,-0.00463047361699864
-0.00326726323692128,-0.00599849509308115
-0.0080425834748894,-0.00326245214091614
-0.00940696068573743,-0.00736651656916365
-0.00531382905319333,0.00152562302537262
-0.00872477208031341,-0.00394646287895739
-0.00736039486946538,-0.00326245214091614
-0.00736039486946538,-0.00189443066483364
-0.0100891492911614,-0.00394646287895739
-0.0135000923182815,-0.00121041992679238
-0.0169110353454016,-0.00394646287895739
-0.0080425834748894,-0.0066825058311224
-0.0100891492911614,-0.00326245214091614
-0.0107713378965855,-0.00189443066483364
-0.0107713378965855,-0.00463047361699864
-0.0114535265020095,-0.000526409188751131
-0.0107713378965855,0.00152562302537262
-0.0107713378965855,-0.00189443066483364
-0.0128179037128575,-0.00736651656916365
-0.00940696068573743,-0.00394646287895739
-0.00667820626404136,-0.00257844140287489
-0.00940696068573743,-0.000526409188751131
-0.0114535265020095,-0.00463047361699864
-0.00872477208031341,-0.00531448435503989
-0.0135000923182815,-0.00394646287895739
-0.0128179037128575,-0.000526409188751131
-0.0114535265020095,-0.00463047361699864
-0.00599601765861735,-0.000526409188751131
-0.0100891492911614,-0.00599849509308115
-0.0141822809237055,-0.00257844140287489
-0.0114535265020095,-0.00394646287895739
-0.00940696068573743,-0.00531448435503989
-0.0107713378965855,-0.00941854878328741
-0.0107713378965855,0.000157601549290121
-0.0128179037128575,-0.00121041992679238
-0.0080425834748894,-0.00326245214091614
-0.0080425834748894,-0.00121041992679238
-0.0114535265020095,-0.00463047361699864
-0.00940696068573743,-0.00531448435503989
-0.0121357151074335,-0.00394646287895739
-0.0135000923182815,-0.00736651656916365
-0.0114535265020095,-0.00394646287895739
-0.0128179037128575,-0.00257844140287489
-0.0121357151074335,0.00220963376341388
-0.00872477208031341,-0.00257844140287489
-0.0107713378965855,0.000841612287331372
-0.0135000923182815,0.00289364450145513
-0.0155466581345536,0.00152562302537262
-0.00872477208031341,-0.00189443066483364
-0.0107713378965855,-0.00326245214091614
-0.0100891492911614,0.000841612287331372
-0.0135000923182815,-0.00599849509308115
-0.00463164044776931,-0.00189443066483364
-0.0080425834748894,-0.00189443066483364
-0.00940696068573743,0.000157601549290121
-0.0100891492911614,-0.00531448435503989
-0.00667820626404136,0.000841612287331372
-0.00872477208031341,-0.00189443066483364
-0.0080425834748894,-0.00121041992679238
-0.00599601765861735,-0.00599849509308115
-0.00872477208031341,-0.00531448435503989
-0.0107713378965855,-0.00326245214091614
-0.0114535265020095,-0.00531448435503989
-0.0080425834748894,-0.00394646287895739
-0.0114535265020095,-0.00394646287895739
-0.0114535265020095,-0.00326245214091614
-0.0128179037128575,-0.00257844140287489
-0.0107713378965855,-0.00257844140287489
-0.0128179037128575,-0.00531448435503989
-0.0080425834748894,-0.00121041992679238
-0.0135000923182815,0.00152562302537262
-0.0128179037128575,-0.000526409188751131
-0.00940696068573743,-0.00189443066483364
-0.0121357151074335,-0.000526409188751131
-0.0100891492911614,-0.00463047361699864
-0.00736039486946538,-0.00394646287895739
-0.0114535265020095,-0.00463047361699864
-0.00872477208031341,-0.00463047361699864
-0.0162288467399776,-0.000526409188751131
-0.0107713378965855,-0.00463047361699864
-0.00940696068573743,-0.00121041992679238
-0.00940696068573743,-0.00121041992679238
-0.00872477208031341,-0.00394646287895739
-0.0135000923182815,-0.00463047361699864
-0.00736039486946538,-0.00531448435503989
-0.00872477208031341,-0.00257844140287489
-0.0080425834748894,-0.00599849509308115
-0.00940696068573743,-0.00599849509308115
-0.0107713378965855,0.00357765523949638
-0.0135000923182815,-0.000526409188751131
-0.00736039486946538,-0.00121041992679238
-0.0080425834748894,-0.00463047361699864
-0.00940696068573743,-0.00189443066483364
